college,hair,log_income
FALSE,Other Color,3.0472206684441967
FALSE,Other Color,5.559962689871533
TRUE,Brown,5.450742725793133
FALSE,Brown,4.8263223910186515
TRUE,Brown,6.305464528672572
FALSE,Other Color,3.618237749235818
TRUE,Brown,5.543892859253232
FALSE,Other Color,5.440829133978484
TRUE,Brown,6.696732094866675
FALSE,Brown,7.555162475549581
FALSE,Brown,6.432868351393077
FALSE,Brown,5.133690921466361
TRUE,Other Color,5.780803028242275
FALSE,Brown,6.86487640205636
FALSE,Brown,4.573485073835167
TRUE,Brown,5.02056615013954
FALSE,Brown,3.817632419305023
TRUE,Other Color,3.978156115616572
TRUE,Other Color,4.401527328453884
TRUE,Other Color,3.7667079939233234
FALSE,Brown,5.293087423138862
FALSE,Other Color,6.462344431262118
TRUE,Other Color,4.051277691958882
TRUE,Other Color,3.0591387645315464
FALSE,Brown,5.48117468229221
FALSE,Brown,4.16838546954841
FALSE,Brown,3.7419806936820734
FALSE,Brown,4.922467937678788
TRUE,Other Color,6.078059349890982
FALSE,Brown,3.898485209016247
FALSE,Other Color,4.574248174146765
FALSE,Other Color,5.223435308014554
FALSE,Brown,5.396700342470234
TRUE,Other Color,4.45625058077255
FALSE,Brown,4.7691767242632706
FALSE,Other Color,5.510657085497892
FALSE,Brown,5.9121245717423925
FALSE,Other Color,4.278505986337797
FALSE,Other Color,4.1230341747698445
FALSE,Brown,4.768524081174058
FALSE,Other Color,4.168013378568118
FALSE,Other Color,7.137501929390029
FALSE,Brown,8.158719639383172
FALSE,Brown,5.006890427706543
FALSE,Brown,3.74952404144432
TRUE,Other Color,6.093797588733489
FALSE,Brown,4.648014868093541
FALSE,Other Color,4.119773207972128
TRUE,Other Color,4.145382467457239
FALSE,Other Color,5.769672279358481
FALSE,Brown,3.7711580489953977
FALSE,Brown,3.347102897546118
FALSE,Brown,4.645260470821777
TRUE,Other Color,5.261271524028806
FALSE,Other Color,5.7709210483455164
TRUE,Brown,6.81924987897424
TRUE,Other Color,5.367601850286811
FALSE,Brown,3.721813774713638
TRUE,Other Color,5.579932774416538
FALSE,Brown,6.156253855519922
FALSE,Brown,4.3143796312317555
TRUE,Other Color,4.3176423938687325
TRUE,Other Color,5.1816695030886235
FALSE,Other Color,6.539631887679919
FALSE,Brown,5.52942345380808
TRUE,Other Color,5.898855119617492
FALSE,Other Color,3.631791292794708
FALSE,Other Color,6.173573464280426
TRUE,Brown,4.393105928376128
FALSE,Brown,4.924560892620417
TRUE,Other Color,4.543563767339664
TRUE,Other Color,4.785167311741302
FALSE,Brown,4.284320714615301
FALSE,Other Color,5.870211368572815
TRUE,Other Color,4.821960346695152
FALSE,Other Color,3.9493262440712065
TRUE,Other Color,8.041653697773938
TRUE,Other Color,5.661801895611014
FALSE,Brown,5.488636608093532
TRUE,Other Color,3.653844222931696
FALSE,Brown,5.779470773665015
FALSE,Brown,5.9548271566280935
FALSE,Brown,5.124819703606578
FALSE,Other Color,3.2076920579326047
FALSE,Other Color,6.120661374418343
FALSE,Brown,7.169219334658075
FALSE,Brown,5.031789317475299
FALSE,Brown,4.661897024458094
FALSE,Other Color,5.034021785896346
FALSE,Brown,6.820399829580629
TRUE,Other Color,4.273727636603853
FALSE,Other Color,5.8402483301560455
FALSE,Brown,3.3098837546434563
TRUE,Other Color,4.2696275372197405
FALSE,Brown,3.3457089857900093
TRUE,Brown,5.520881388956663
TRUE,Other Color,4.236435635388329
FALSE,Other Color,3.9521570438207494
TRUE,Other Color,4.30170886236705
FALSE,Brown,4.558329966650197
TRUE,Brown,5.126384204568385
FALSE,Other Color,6.6529778245257445
TRUE,Brown,6.560513132469709
TRUE,Brown,4.916052729742066
FALSE,Other Color,5.717675007603376
FALSE,Other Color,5.111337118112902
FALSE,Brown,4.681163753368478
TRUE,Other Color,5.658180928403861
TRUE,Other Color,5.3229704928283095
TRUE,Other Color,5.898577890493634
FALSE,Brown,4.7778859861134
FALSE,Brown,4.677439238818209
TRUE,Other Color,4.71317222471072
FALSE,Other Color,5.657722372674646
FALSE,Brown,5.5365519127135014
TRUE,Other Color,5.988468061953909
FALSE,Brown,4.4880307059869216
TRUE,Other Color,4.746162766069087
FALSE,Brown,3.87824850905196
TRUE,Other Color,3.7279827358810684
FALSE,Other Color,5.609345365471566
FALSE,Brown,3.662101224810349
TRUE,Brown,4.891690364554192
FALSE,Brown,5.1336414453167185
TRUE,Other Color,4.068901500203916
TRUE,Other Color,7.1991711545550805
TRUE,Other Color,5.355356437028017
FALSE,Other Color,5.20653905462061
FALSE,Other Color,5.385169777373281
FALSE,Brown,4.907133608152222
FALSE,Other Color,3.4215470775225043
TRUE,Other Color,5.401369089912469
TRUE,Other Color,3.7482138895820345
FALSE,Brown,5.614702215866345
FALSE,Brown,4.9928226699221225
FALSE,Brown,5.42923970923223
FALSE,Brown,4.18401798631373
FALSE,Other Color,5.07877401444852
FALSE,Brown,4.69237225593066
FALSE,Other Color,5.463248340841213
TRUE,Brown,5.070781298208837
FALSE,Other Color,5.001247548052738
TRUE,Other Color,4.722825462659937
FALSE,Other Color,3.6942725822976685
FALSE,Brown,5.09335010424085
FALSE,Brown,5.090009078780331
FALSE,Other Color,5.007694910745071
FALSE,Brown,3.953907580369073
TRUE,Other Color,6.179041805055194
FALSE,Brown,5.715721032181545
FALSE,Brown,4.859666230870138
FALSE,Other Color,5.610029625917641
FALSE,Other Color,3.5579801090949177
FALSE,Brown,2.8084161002954864
TRUE,Other Color,5.5056751489003135
FALSE,Other Color,6.5869314253279265
FALSE,Other Color,4.40892233484499
FALSE,Other Color,5.089667622375125
TRUE,Brown,5.9543154626423735
FALSE,Other Color,5.962202831761431
TRUE,Other Color,3.7410908200252515
TRUE,Other Color,5.202305423560174
FALSE,Other Color,3.9742041077881214
FALSE,Other Color,4.752572616319664
TRUE,Other Color,4.4822983033175765
FALSE,Brown,4.918132318260243
TRUE,Other Color,4.895403398565512
TRUE,Other Color,3.974581798873608
TRUE,Other Color,4.822191537033444
FALSE,Other Color,5.8765936661178655
TRUE,Other Color,4.9655834036719275
FALSE,Other Color,3.8424821729123853
FALSE,Brown,5.1272442887504885
FALSE,Brown,3.6097382367332678
TRUE,Other Color,4.368318282317189
TRUE,Other Color,4.963843672584841
FALSE,Brown,4.1861730959381465
TRUE,Brown,4.994151468905034
FALSE,Brown,6.271101576305995
FALSE,Other Color,3.128363444902785
TRUE,Other Color,3.298158688151867
FALSE,Brown,5.114122735758441
FALSE,Other Color,4.6142357761008075
TRUE,Brown,5.130505127816998
FALSE,Other Color,5.476642704907773
TRUE,Other Color,6.246683983640982
TRUE,Other Color,4.871244302900162
FALSE,Brown,6.063182516753316
TRUE,Other Color,6.86823817809122
FALSE,Other Color,3.915646875111844
FALSE,Other Color,6.102082307583071
TRUE,Other Color,6.920729714475521
FALSE,Other Color,5.821878226714132
TRUE,Other Color,6.09302713074546
FALSE,Brown,4.087883373325321
FALSE,Brown,5.282044464302917
FALSE,Other Color,5.374207898811244
FALSE,Brown,4.882604116783732
FALSE,Other Color,4.190912785885508
FALSE,Other Color,5.21165233116622
TRUE,Brown,4.423096163146386
FALSE,Other Color,6.283718461752443
FALSE,Other Color,6.6178994256082575
FALSE,Other Color,5.1795246902977645
FALSE,Brown,3.557441702518085
FALSE,Brown,6.063553155072002
TRUE,Other Color,4.323070048058496
FALSE,Other Color,6.022601455356629
FALSE,Other Color,6.718730771028072
FALSE,Other Color,5.331990259939272
FALSE,Brown,5.691337178710612
FALSE,Brown,5.046696887835913
FALSE,Other Color,4.505714192830336
TRUE,Other Color,4.315976452943612
FALSE,Other Color,4.882853766925701
FALSE,Other Color,6.389297532041661
FALSE,Other Color,5.701222490502962
FALSE,Other Color,4.7951561382498955
FALSE,Brown,4.067775956225825
FALSE,Other Color,4.672362169238565
TRUE,Other Color,4.326179088373045
FALSE,Brown,5.794018582479549
TRUE,Other Color,3.861226139028532
FALSE,Other Color,5.168635603134098
TRUE,Other Color,6.344882671878712
FALSE,Brown,5.667695820019009
FALSE,Brown,4.835565993357256
FALSE,Brown,6.133822237378995
FALSE,Other Color,7.13147241737822
FALSE,Brown,5.091897302734948
FALSE,Other Color,4.145612547369194
FALSE,Brown,4.744513370205628
TRUE,Brown,6.4447195416731224
FALSE,Other Color,6.645861335683035
FALSE,Other Color,4.744921789979261
TRUE,Other Color,4.812011363351959
FALSE,Brown,4.739754809550929
FALSE,Other Color,3.6444554805459894
FALSE,Other Color,5.262700398423166
FALSE,Brown,5.893558678367924
FALSE,Other Color,4.921358130379388
FALSE,Other Color,6.132836621436664
TRUE,Other Color,5.6280182620636205
TRUE,Brown,5.6483141748223344
FALSE,Other Color,5.653867901701995
FALSE,Other Color,5.374234737794678
FALSE,Brown,4.380353327094944
FALSE,Brown,6.640134488022198
FALSE,Other Color,4.251614322171551
FALSE,Brown,3.717351209486883
TRUE,Other Color,4.6691240982281315
FALSE,Other Color,5.19892773432868
TRUE,Brown,4.257755568753112
FALSE,Brown,6.1593910540299
FALSE,Other Color,5.216977819665105
TRUE,Other Color,4.146300952123447
FALSE,Other Color,6.93690639519324
FALSE,Brown,5.118187161650062
TRUE,Other Color,4.0282402543901
FALSE,Other Color,5.152497431245313
FALSE,Other Color,6.884392959967805
FALSE,Other Color,4.168078358787154
FALSE,Other Color,3.5229405143828796
TRUE,Other Color,4.668995121836871
FALSE,Brown,5.529228822748367
FALSE,Other Color,4.700973633970239
FALSE,Brown,5.487865109645862
TRUE,Other Color,4.500398178437614
FALSE,Brown,5.531281320800556
TRUE,Brown,5.756741016862751
FALSE,Other Color,4.876141536113129
FALSE,Brown,5.361658832315603
FALSE,Other Color,5.265551169352145
FALSE,Brown,5.518253344252453
FALSE,Brown,6.469014178508687
FALSE,Other Color,6.112700878209485
FALSE,Brown,7.174425913824273
TRUE,Other Color,7.321264458528416
FALSE,Other Color,4.788599754735296
FALSE,Brown,5.210480660667506
FALSE,Other Color,3.986696744279871
TRUE,Other Color,3.447913258999657
FALSE,Brown,6.136291840165126
FALSE,Brown,5.477744729547937
FALSE,Other Color,8.337546516020508
FALSE,Other Color,5.06025116038964
FALSE,Other Color,4.787088907327828
FALSE,Brown,5.902035383161922
FALSE,Brown,3.539199955906306
FALSE,Brown,4.275310149002427
FALSE,Brown,6.18203364851359
TRUE,Other Color,5.446735577606819
FALSE,Other Color,5.324912613098009
FALSE,Brown,5.212618400193666
FALSE,Brown,3.8759659664611084
TRUE,Other Color,3.4236969026406414
FALSE,Brown,3.434386518253043
FALSE,Other Color,5.749573921215128
FALSE,Brown,5.0565228326033065
FALSE,Other Color,4.947365493610956
TRUE,Other Color,6.124223699518305
TRUE,Other Color,6.391425950733076
TRUE,Other Color,3.8346830640841825
TRUE,Other Color,5.682919747625956
TRUE,Other Color,6.817385274465663
TRUE,Other Color,6.891203756696003
FALSE,Brown,5.104442995009568
TRUE,Other Color,6.128462973449892
TRUE,Other Color,5.93148842958566
FALSE,Brown,6.862895867423987
FALSE,Brown,6.860306141210422
FALSE,Other Color,4.038412306417601
TRUE,Brown,4.512171952192615
TRUE,Brown,7.377059974972283
FALSE,Brown,5.5459446881850205
FALSE,Brown,4.682163744365496
FALSE,Other Color,5.575140108389179
TRUE,Other Color,4.8473475879781915
TRUE,Other Color,5.894733083075911
FALSE,Brown,4.422028416309633
FALSE,Brown,5.6892281982701505
FALSE,Other Color,6.425790413625386
TRUE,Brown,5.790964299262986
FALSE,Other Color,5.215995234191414
TRUE,Other Color,3.313054973622358
FALSE,Brown,4.877525032851457
FALSE,Other Color,5.033323024588655
FALSE,Other Color,5.5210152994034845
FALSE,Brown,4.7965032581885
TRUE,Other Color,5.128332654865297
FALSE,Other Color,5.323862095510081
TRUE,Other Color,4.5211836504243506
FALSE,Other Color,5.172945438450573
TRUE,Other Color,5.262671348272706
FALSE,Other Color,3.602505716613681
FALSE,Brown,4.5897824899439215
TRUE,Brown,5.076479372969554
FALSE,Brown,4.874230415163597
FALSE,Brown,3.8518449357660844
FALSE,Other Color,5.7809137611003605
TRUE,Brown,6.477738664898442
FALSE,Other Color,4.8342722944549354
FALSE,Other Color,3.8141133746864817
FALSE,Brown,5.655955544362117
FALSE,Brown,5.641109738269059
FALSE,Other Color,3.9692727503555956
FALSE,Brown,4.9176189623990085
FALSE,Brown,5.432948148113315
FALSE,Brown,3.828741284956505
TRUE,Other Color,5.127836054127028
FALSE,Brown,3.4162376554107117
TRUE,Other Color,5.068832185329334
FALSE,Other Color,4.69689667602443
FALSE,Brown,5.162894310911002
TRUE,Other Color,5.930976319643202
FALSE,Other Color,4.661795408933951
TRUE,Other Color,7.035303224461385
FALSE,Other Color,4.269800184827521
FALSE,Other Color,5.815840170295433
TRUE,Other Color,5.368304559225994
FALSE,Other Color,5.509661358361409
TRUE,Other Color,6.876608922096153
FALSE,Other Color,3.9458471911851607
FALSE,Brown,6.128614223809325
FALSE,Brown,3.785923307022833
TRUE,Other Color,5.6114923942411865
FALSE,Other Color,3.4860145553479502
TRUE,Other Color,4.348654852315612
TRUE,Other Color,4.553322802764015
FALSE,Other Color,2.9156519256260354
TRUE,Other Color,4.83004387176244
FALSE,Brown,3.746558196002387
TRUE,Other Color,1.1567236505383987
FALSE,Brown,4.934205963635828
FALSE,Other Color,5.668713089926152
FALSE,Other Color,3.8076595620869993
FALSE,Other Color,4.376149359095267
FALSE,Other Color,5.172197310159228
FALSE,Other Color,4.717983165885691
FALSE,Other Color,4.578982197405467
TRUE,Other Color,6.435135370481179
FALSE,Other Color,6.377219908075406
FALSE,Other Color,4.8117408370899435
TRUE,Brown,5.8929568077441115
TRUE,Other Color,4.926636923075731
FALSE,Other Color,5.143805794357954
TRUE,Other Color,4.562383391322986
FALSE,Brown,4.176817348106415
FALSE,Brown,6.625332354519904
FALSE,Brown,6.341163248404087
TRUE,Other Color,5.740781401462572
TRUE,Other Color,2.9575541526962397
FALSE,Brown,4.535224760462034
TRUE,Other Color,3.94531121262717
FALSE,Other Color,5.644182321212678
FALSE,Other Color,5.578019134612236
TRUE,Other Color,4.569696020288694
FALSE,Other Color,6.043029223443553
TRUE,Other Color,6.069311648802721
FALSE,Other Color,4.081252712467263
FALSE,Other Color,4.948070203106355
FALSE,Brown,5.0395833564212555
FALSE,Other Color,4.487963836607747
FALSE,Brown,4.386388148551981
FALSE,Other Color,5.396388043671953
FALSE,Brown,6.401628508886004
TRUE,Brown,5.649241414133568
TRUE,Other Color,6.092773151512657
TRUE,Other Color,4.261583159047075
FALSE,Other Color,4.052310228799391
TRUE,Other Color,5.612082150494759
FALSE,Brown,4.20527178259786
FALSE,Other Color,5.163582747798987
FALSE,Other Color,3.943185251025125
FALSE,Brown,4.712851525292471
FALSE,Other Color,3.895802808441881
FALSE,Other Color,4.819176219698475
TRUE,Brown,4.7118457958272275
FALSE,Brown,6.171618361741063
FALSE,Other Color,5.406059213490664
TRUE,Other Color,5.203754298100123
TRUE,Brown,4.480111382596047
TRUE,Other Color,5.683284452109702
FALSE,Brown,5.476657300579717
FALSE,Other Color,4.397138427203388
FALSE,Other Color,6.416341434858477
FALSE,Other Color,5.557233985013166
FALSE,Brown,6.081241313239497
FALSE,Brown,4.513817140974119
FALSE,Brown,6.039170575553912
FALSE,Other Color,4.935298947248954
FALSE,Brown,4.845574793030465
FALSE,Other Color,4.13304726963464
TRUE,Other Color,2.9924431897335384
FALSE,Brown,4.184565548579481
TRUE,Brown,5.0550361219868485
TRUE,Brown,6.376244851720159
FALSE,Other Color,5.32010171779097
FALSE,Other Color,5.128774651238429
TRUE,Other Color,5.307807598804449
FALSE,Other Color,5.267518312575078
TRUE,Other Color,5.317860801879949
FALSE,Other Color,4.077296892383636
FALSE,Other Color,6.324148896846396
FALSE,Brown,4.766249585350033
FALSE,Brown,6.6137014402910665
FALSE,Brown,3.8286495229198305
FALSE,Brown,4.518168802940986
TRUE,Other Color,4.0730580507123415
FALSE,Other Color,4.995184318055069
FALSE,Other Color,4.936604818353921
TRUE,Other Color,5.777965672636035
FALSE,Other Color,5.596014389597436
FALSE,Other Color,5.093116096447602
FALSE,Other Color,6.472077091779719
TRUE,Other Color,5.860833493529523
TRUE,Other Color,4.09169114464076
TRUE,Other Color,5.364383504294622
TRUE,Other Color,6.068405116363003
TRUE,Other Color,4.818036113726276
TRUE,Other Color,4.071304252081476
FALSE,Other Color,6.34094617601788
TRUE,Other Color,4.861634416317459
FALSE,Brown,4.545825581157914
TRUE,Other Color,5.078876836587622
FALSE,Brown,4.794836610069034
TRUE,Other Color,5.937743674805492
FALSE,Brown,5.546184090487643
FALSE,Brown,6.3399613932408165
FALSE,Other Color,4.878563066605605
FALSE,Other Color,5.134386670080961
FALSE,Other Color,4.460902024465586
TRUE,Other Color,5.831333497238672
FALSE,Brown,3.935627020262877
FALSE,Other Color,4.988691533016268
FALSE,Other Color,5.388978505458082
FALSE,Other Color,5.713567497771294
TRUE,Brown,4.660892862209833
FALSE,Other Color,4.657485467157669
FALSE,Other Color,4.496452374140025
FALSE,Other Color,5.6991403136080026
TRUE,Other Color,5.98027538068871
FALSE,Brown,4.75481590321597
TRUE,Other Color,4.5868348838719415
FALSE,Other Color,4.721376765417907
FALSE,Other Color,3.3654595443503146
TRUE,Other Color,3.635170429686669
FALSE,Other Color,3.713996305572672
FALSE,Other Color,6.0797791889257855
FALSE,Brown,5.8875062171816195
FALSE,Other Color,4.106855332713908
FALSE,Brown,5.747863148982519
TRUE,Other Color,4.9406893803752325
TRUE,Other Color,5.608685781071806
FALSE,Brown,6.3070885805754235
FALSE,Other Color,5.222714815637623
FALSE,Other Color,5.796996414836138
FALSE,Other Color,5.781283030956976
FALSE,Brown,6.358295034060561
FALSE,Brown,6.06426445137801
FALSE,Other Color,6.048413443335491
TRUE,Other Color,4.670695994328174
FALSE,Other Color,4.771030633133279
TRUE,Other Color,5.899936956170098
FALSE,Brown,4.94422624093819
TRUE,Other Color,6.011972656317475
TRUE,Brown,5.066809507841289
TRUE,Brown,5.978517989796444
FALSE,Other Color,3.330065280028683
TRUE,Other Color,4.78672269420792
TRUE,Brown,5.555318793889251
TRUE,Other Color,7.504723861252289
TRUE,Other Color,4.630070629531447
FALSE,Brown,5.666498175468524
TRUE,Brown,6.617618085473337
FALSE,Other Color,4.236462454632902
FALSE,Other Color,3.44443252009176
FALSE,Other Color,4.522240010621098
FALSE,Other Color,5.544380601063359
TRUE,Other Color,4.2715069833195844
FALSE,Brown,4.393505032811897
TRUE,Other Color,5.909500922701394
TRUE,Other Color,5.184794299388155
FALSE,Brown,6.33281957654683
FALSE,Brown,3.2602358085538703
FALSE,Other Color,5.074985905318371
FALSE,Other Color,5.014662638825498
FALSE,Other Color,5.7267207114139005
FALSE,Brown,6.4070063442076295
FALSE,Other Color,5.802647914284583
TRUE,Other Color,4.622211990449867
FALSE,Brown,5.468098982343623
FALSE,Other Color,7.034261108566902
FALSE,Brown,4.63374279273578
FALSE,Brown,4.441667808176034
FALSE,Brown,5.581196186532184
FALSE,Other Color,7.415746786444261
FALSE,Brown,3.221731881742598
FALSE,Brown,3.9190929760907434
FALSE,Brown,4.731825514259659
FALSE,Other Color,4.193952193753343
TRUE,Brown,6.482671502932375
TRUE,Other Color,4.800034049553663
FALSE,Other Color,6.7343202799866315
FALSE,Other Color,3.6884872329639276
FALSE,Brown,5.035228558458375
FALSE,Other Color,4.888007974359057
FALSE,Other Color,6.243621002064501
FALSE,Brown,4.167625675474187
FALSE,Brown,4.741010120609605
FALSE,Other Color,5.5285300405907245
FALSE,Other Color,4.502706616944568
FALSE,Brown,6.089035512195167
TRUE,Other Color,5.578355900939191
FALSE,Brown,5.617431070756774
FALSE,Other Color,5.08314418677697
TRUE,Other Color,6.041143682369222
FALSE,Brown,7.037872539568697
FALSE,Brown,5.261750676050909
TRUE,Other Color,4.82639565519133
FALSE,Brown,5.109305194053725
FALSE,Brown,5.344431919209213
FALSE,Brown,5.094092710268003
TRUE,Brown,7.181470140469026
TRUE,Other Color,5.3790369176015815
FALSE,Brown,5.257005609319302
FALSE,Brown,7.072883142481519
FALSE,Other Color,4.843515566261671
FALSE,Brown,5.318733381800242
TRUE,Other Color,6.197256923383746
FALSE,Brown,5.1995284714794066
FALSE,Other Color,4.795797165370454
FALSE,Other Color,4.555838856722109
FALSE,Brown,4.332633220748911
TRUE,Brown,6.3493871459067135
FALSE,Brown,3.954095926143805
FALSE,Brown,5.235651968773849
FALSE,Other Color,4.693535228881345
TRUE,Other Color,3.7711609850324024
TRUE,Other Color,5.051327983705691
FALSE,Brown,6.12096140026183
TRUE,Other Color,5.60047120231437
TRUE,Other Color,4.430905884445794
TRUE,Brown,5.920225568761584
FALSE,Other Color,5.40449976019752
FALSE,Other Color,5.1031447481226895
FALSE,Brown,5.399768371502855
FALSE,Brown,4.560878262702157
FALSE,Brown,4.40206988255146
TRUE,Other Color,3.3420113478632905
FALSE,Brown,4.306747650685362
TRUE,Other Color,5.3564572657107306
FALSE,Other Color,5.021970071700683
FALSE,Other Color,5.430286204885472
TRUE,Other Color,3.8476999231672844
TRUE,Brown,4.996479854882958
TRUE,Other Color,5.223069120083589
FALSE,Other Color,4.208751147139041
FALSE,Other Color,6.049448771441291
TRUE,Brown,4.0366542969262
TRUE,Brown,5.842227525676579
TRUE,Other Color,4.57568132475165
TRUE,Other Color,5.400851398221498
FALSE,Other Color,6.387228851357676
FALSE,Brown,5.343517868734769
TRUE,Other Color,5.2284757699639455
FALSE,Other Color,6.792466097595726
FALSE,Brown,4.753300004595247
FALSE,Other Color,4.657472669568671
TRUE,Other Color,5.0135934326871725
FALSE,Other Color,4.971721448434156
TRUE,Other Color,5.841987653817427
TRUE,Other Color,4.469806117710915
FALSE,Other Color,5.7212857804849335
FALSE,Brown,4.547234079849404
FALSE,Brown,3.068810452036133
FALSE,Other Color,5.028790850939482
FALSE,Brown,4.604701630864753
FALSE,Other Color,5.3662312286606575
FALSE,Brown,6.544586705909802
TRUE,Brown,4.332274805853438
FALSE,Brown,3.290380151809136
FALSE,Brown,3.5662735409870105
FALSE,Brown,2.370726155560933
FALSE,Other Color,3.0428864768459922
TRUE,Other Color,5.949589731794289
FALSE,Other Color,5.739793826167664
TRUE,Other Color,4.643809796953337
FALSE,Other Color,4.41843109969919
TRUE,Other Color,4.871224087117453
FALSE,Other Color,5.955742121939444
FALSE,Brown,5.626397989879095
TRUE,Other Color,5.513762025895813
FALSE,Brown,4.658990634289301
FALSE,Brown,4.63897888326334
FALSE,Other Color,3.568829928798497
FALSE,Other Color,1.8794486374986366
FALSE,Other Color,5.108412986828894
FALSE,Brown,3.4092561607350906
TRUE,Other Color,4.53194739766591
TRUE,Other Color,5.107546278678371
FALSE,Brown,5.520452061319529
TRUE,Other Color,5.522152468083999
FALSE,Brown,4.598799987107135
FALSE,Brown,4.469707329652698
TRUE,Other Color,6.002463362665874
FALSE,Brown,5.933443489147909
FALSE,Other Color,4.054159003139285
TRUE,Other Color,4.259534595233578
FALSE,Brown,5.010311673336197
TRUE,Other Color,6.752030335064579
FALSE,Brown,5.205767965181437
FALSE,Brown,4.433667617881288
FALSE,Other Color,3.8765945193560807
FALSE,Other Color,5.1995386450069425
TRUE,Other Color,5.450841390106468
FALSE,Other Color,2.9549854065080456
FALSE,Other Color,5.714345472390602
FALSE,Brown,5.361636378296436
TRUE,Other Color,6.119232415958221
FALSE,Other Color,4.888914875150353
FALSE,Brown,4.508719296421744
FALSE,Brown,5.221792667787987
FALSE,Other Color,3.9979543187004385
FALSE,Other Color,6.179141403504044
TRUE,Other Color,3.8752723496719517
TRUE,Brown,5.544986976817036
FALSE,Brown,5.493352741577617
TRUE,Brown,4.939200772767866
FALSE,Brown,5.401534911703016
TRUE,Other Color,4.4202900535323355
TRUE,Other Color,6.846835443534419
TRUE,Other Color,6.420467439571885
FALSE,Other Color,4.466753447408773
FALSE,Other Color,6.262989293081631
TRUE,Other Color,5.378576171234218
TRUE,Brown,2.800900177856196
TRUE,Other Color,5.92564847924437
FALSE,Other Color,5.370497437715745
FALSE,Brown,3.9591726229012867
FALSE,Brown,4.869962842241818
TRUE,Other Color,6.50835640773718
FALSE,Other Color,4.924444564498497
FALSE,Brown,5.838430066256545
FALSE,Brown,5.768042622766183
FALSE,Other Color,3.969162820689056
FALSE,Other Color,5.357704430067721
FALSE,Other Color,5.493775752672002
FALSE,Other Color,5.446292154820742
FALSE,Brown,3.6822311696458145
FALSE,Brown,4.752864135283911
FALSE,Brown,2.7947070196986257
TRUE,Other Color,5.792916013108224
FALSE,Brown,5.482516543778987
FALSE,Brown,6.159942100892696
TRUE,Other Color,5.218636238970674
FALSE,Other Color,4.902028037466311
FALSE,Brown,4.865513753804821
TRUE,Other Color,4.17135649711444
FALSE,Brown,4.790004901787036
FALSE,Brown,4.005917024428731
FALSE,Other Color,7.555247866035195
FALSE,Other Color,4.937585317004391
FALSE,Brown,4.474004984213013
FALSE,Other Color,5.040404316151438
TRUE,Brown,7.26708898607848
FALSE,Other Color,5.856995465057607
FALSE,Brown,8.228794236263184
FALSE,Brown,3.955553414283638
FALSE,Brown,5.4474994899279645
FALSE,Brown,4.770172483900731
FALSE,Other Color,5.230008736164626
FALSE,Brown,5.625724096586406
TRUE,Other Color,5.872907235681033
FALSE,Other Color,4.459941370794019
TRUE,Other Color,4.556856491932635
FALSE,Other Color,4.678002430074297
FALSE,Brown,5.25581252137069
TRUE,Other Color,4.982290961717705
TRUE,Other Color,8.213449902981537
FALSE,Brown,5.971601610971644
FALSE,Brown,4.039146876995368
TRUE,Other Color,3.168960173357429
FALSE,Brown,6.791276736076715
FALSE,Brown,4.596573711435965
FALSE,Brown,6.733561178079881
FALSE,Brown,4.598257094884462
FALSE,Other Color,4.404558748810685
FALSE,Other Color,5.076038841470914
FALSE,Other Color,5.04200190376118
FALSE,Other Color,3.5325080069568138
FALSE,Brown,5.29090805373441
FALSE,Other Color,5.463325834017781
FALSE,Other Color,5.531768550899022
FALSE,Other Color,5.124302755596423
FALSE,Other Color,3.9244573723117924
FALSE,Brown,6.068804460381668
FALSE,Brown,4.576065742326268
FALSE,Brown,3.8222294868230007
FALSE,Other Color,4.15300107656211
TRUE,Brown,4.461299410913384
TRUE,Other Color,5.936728102174897
FALSE,Brown,7.3961113306187745
TRUE,Other Color,5.691185811608684
FALSE,Other Color,4.984033822187914
FALSE,Brown,5.536323313608916
FALSE,Brown,4.256354467741767
TRUE,Other Color,4.699717763585296
FALSE,Brown,5.449882882468088
FALSE,Other Color,4.383449642701721
FALSE,Brown,4.590179251456396
FALSE,Brown,4.07610639864574
FALSE,Brown,5.8562889889070995
FALSE,Other Color,5.901174017548596
FALSE,Other Color,6.0296303348387035
FALSE,Brown,5.75915607027598
TRUE,Other Color,6.32732095495082
TRUE,Other Color,7.47163715142068
FALSE,Brown,4.959769864380273
TRUE,Other Color,4.931836390712086
FALSE,Brown,4.468110667322671
TRUE,Other Color,7.323466652827718
TRUE,Other Color,5.550151622383732
FALSE,Brown,3.8498123285217773
FALSE,Brown,5.336998955007049
FALSE,Brown,4.782619643964792
FALSE,Other Color,5.187464593774226
FALSE,Brown,4.446281185204185
TRUE,Brown,5.17559924267751
FALSE,Other Color,5.990153901623159
FALSE,Brown,3.697580652032739
FALSE,Brown,3.73624558790614
FALSE,Brown,4.923877993111914
FALSE,Brown,3.8982344706867016
TRUE,Other Color,5.168764620065484
FALSE,Other Color,7.250163336410533
FALSE,Other Color,4.583206730018398
FALSE,Brown,4.593901893801976
TRUE,Other Color,2.5779231580649022
FALSE,Brown,5.5024014835913375
FALSE,Other Color,3.4121037995253474
TRUE,Other Color,5.136280685209962
FALSE,Other Color,5.2928933130604925
FALSE,Other Color,3.061492976099391
FALSE,Brown,6.928396223692817
FALSE,Brown,4.055464696776031
FALSE,Brown,5.972854844432213
